series_id,series_name,description,year,period,period_name,date,value,created_at
CES7000000001,employment_totals,Leisure/hospitality,2019,M01,January,2019-01-01,16511,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M02,February,2019-02-01,16507,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M03,March,2019-03-01,16546,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M04,April,2019-04-01,16565,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M05,May,2019-05-01,16553,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M06,June,2019-06-01,16529,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M07,July,2019-07-01,16519,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M08,August,2019-08-01,16558,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M09,September,2019-09-01,16591,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M10,October,2019-10-01,16647,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M11,November,2019-11-01,16699,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2019,M12,December,2019-12-01,16771,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M01,January,2020-01-01,16881,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M02,February,2020-02-01,16983,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M03,March,2020-03-01,16245,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M04,April,2020-04-01,8780,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M05,May,2020-05-01,10011,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M06,June,2020-06-01,11791,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M07,July,2020-07-01,12232,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M08,August,2020-08-01,12513,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M09,September,2020-09-01,12946,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M10,October,2020-10-01,13179,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M11,November,2020-11-01,13209,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2020,M12,December,2020-12-01,12749,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M01,January,2021-01-01,12877,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M02,February,2021-02-01,13270,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M03,March,2021-03-01,13423,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M04,April,2021-04-01,13631,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M05,May,2021-05-01,13830,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M06,June,2021-06-01,14054,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M07,July,2021-07-01,14251,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M08,August,2021-08-01,14453,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M09,September,2021-09-01,14587,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M10,October,2021-10-01,14728,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M11,November,2021-11-01,14919,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2021,M12,December,2021-12-01,15105,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M01,January,2022-01-01,15243,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M02,February,2022-02-01,15367,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M03,March,2022-03-01,15471,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M04,April,2022-04-01,15530,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M05,May,2022-05-01,15599,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M06,June,2022-06-01,15673,2022-08-09T14:40:48Z
CES7000000001,employment_totals,Leisure/hospitality,2022,M07,July,2022-07-01,15769,2022-08-09T14:40:48Z
